#Partida,b,c,Descripción,Pto inicial,Pto definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Oblig. recon.
1 1100.120.01.925.00 2024 (455),,,RETRIBUCIONES BASICAS,156429.95,156429.95,,116799.44,39630.51,116799.44,116799.44
1 1100.121.99.491.00 2024 (981),,,COMPLEMENTOS VARIOS,19717.5,19717.5,,22608.48,-2890.98,22608.48,22608.48
1 1100.121.99.912.00 2024 (1540),,,COMPLEMENTOS VARIOS,0.0,0.0,,63315.95,-63315.95,63315.95,63315.95
1 1100.121.99.920.11 2024 (385),,,COMPLEMENTOS VARIOS,285691.17,285691.17,,308059.82,-22368.65,308059.82,308059.82
1 1100.121.99.920.20 2024 (407),,,COMPLEMENTOS VARIOS,180383.24,180383.24,,217317.42,-36934.18,217317.42,217317.42
1 1100.121.99.920.30 2024 (421),,,COMPLEMENTOS VARIOS,204999.68,204999.68,,222030.85,-17031.17,222030.85,222030.85
1 1100.121.99.923.10 2024 (451),,,COMPLEMENTOS VARIOS,21148.16,21148.16,,23529.19,-2381.03,23529.19,23529.19
1 1100.121.99.925.00 2024 (456),,,COMPLEMENTOS VARIOS,248836.41,248836.41,,248374.84,461.57,248374.84,248374.84
1 1100.130.03.920.11 2024 (386),,,REMUNERACIONES PERSONAL ,67029.09,67029.09,,34968.6,32060.49,34968.6,34968.6
1 1100.130.03.920.20 2024 (408),,,REMUNERACIONES PERSONAL ,51935.41,51935.41,,36535.94,15399.47,36535.94,36535.94
1 1100.131.01.920.11 2024 (387),,,LABORAL EVENTUAL,62360.22,62360.22,,63542.64,-1182.42,63542.64,63542.64
1 1100.160.01.491.00 2024 (979),,,SEGURIDAD SOCIAL,13330.93,13330.93,,13003.79,327.14,13003.79,13003.79
1 1100.160.01.912.00 2024 (377),,,SEGURIDAD SOCIAL,173306.18,173306.18,,171972.81,1333.37,171972.81,171972.81
1 1100.160.01.920.11 2024 (388),,,SEGURIDAD SOCIAL,167055.01,167055.01,,144179.55,22875.46,144179.55,144179.55
1 1100.160.01.920.20 2024 (409),,,SEGURIDAD SOCIAL,105310.64,105310.64,,100403.48,4907.16,100403.48,100403.48
1 1100.160.01.920.30 2024 (422),,,SEGURIDAD SOCIAL,71255.93,71255.93,,73365.96,-2110.03,73365.96,73365.96
1 1100.160.01.923.10 2024 (452),,,SEGURIDAD SOCIAL,9690.83,9690.83,,9621.89,68.94,9621.89,9621.89
1 1100.160.01.925.00 2024 (457),,,SEGURIDAD SOCIAL,120558.37,120558.37,,106768.85,13789.52,106768.85,106768.85
1 1100.160.04.491.00 2024 (982),,,CUOTAS ELKARKIDETZA,1591.29,1591.29,,1357.32,233.97,1357.32,1357.32
1 1100.160.04.912.00 2024 (1538),,,CUOTAS ELKARKIDETZA,5770.93,5770.93,,4432.64,1338.29,4432.64,4432.64
1 1100.160.04.920.11 2024 (389),,,CUOTAS ELKARKIDETZA,15881.04,15881.04,,13603.16,2277.88,13603.16,13603.16
1 1100.160.04.920.20 2024 (410),,,CUOTAS ELKARKIDETZA,8333.49,8333.49,,5781.53,2551.96,5781.53,5781.53
1 1100.160.04.920.30 2024 (423),,,CUOTAS ELKARKIDETZA,6527.75,6527.75,,6496.7,31.05,6496.7,6496.7
1 1100.160.04.923.10 2024 (453),,,CUOTAS ELKARKIDETZA,1091.24,1091.24,,1085.98,5.26,1085.98,1085.98
1 1100.160.04.925.00 2024 (458),,,CUOTAS ELKARKIDETZA,6547.45,6547.45,,6748.59,-201.14,6748.59,6748.59
1 1100.161.03.221.00 2024 (989),,,INDEMNIZAC. POR JUBILACIONES ,0.0,0.0,,0.0,0.0,0.0,0.0
1 1100.162.01.920.20 2024 (412),,,FORMACION,50000.0,40000.0,,18939.94,21060.06,18939.94,18535.99
1 1100.162.05.920.20 2024 (413),,,SEGUROS,85000.0,85000.0,,81411.84,3588.16,81411.84,81411.84
1 1100.204.01.920.12 2024 (397),,,ARRENDAMIENTO MOBILIARIO Y ,30000.0,30000.0,,12364.86,17635.14,12364.86,12364.86
1 1100.212.01.920.12 2024 (398),,,"MAQUINARIA,INSTALACIONES Y ",30000.0,30000.0,,17000.0,13000.0,17000.0,15789.43
1 1100.215.01.920.30 2024 (424),,,EQUIPOS PARA PROCESOS DE ,20300.0,20300.0,,21402.8,-1102.8,21402.8,21402.8
1 1100.215.02.920.30 2024 (425),,,MANTENIMIENTO DE APLICACIONES,112900.0,112900.0,,95948.59,16951.41,95948.59,93906.71
1 1100.220.01.920.11 2024 (390),,,ORDINARIO NO INVENTARIABLE,3000.0,3000.0,,2867.5,132.5,2867.5,2867.5
1 1100.220.01.920.12 2024 (399),,,ORDINARIO NO INVENTARIABLE,70000.0,70000.0,,38873.49,31126.51,38873.49,28097.73
1 1100.220.02.920.12 2024 (400),,,PRENSA/REVISTAS/LIBROS/OTRAS ,25000.0,25000.0,,44810.19,-19810.19,44810.19,44810.19
1 1100.220.03.920.30 2024 (426),,,MATERIAL INFORMATICO NO ,1500.0,1500.0,,805.59,694.41,805.59,805.59
1 1100.221.05.920.11 2024 (391),,,VESTUARIO.CONSERJE Y ,1500.0,1500.0,,870.0,630.0,870.0,870.0
1 1100.222.02.920.12 2024 (401),,,GASTOS DE CORREOS,150000.0,150000.0,,109665.4,40334.6,109665.4,109665.4
1 1100.222.99.920.12 2024 (402),,,OTRAS COMUNIC.,5000.0,5000.0,,1815.0,3185.0,1815.0,700.06
1 1100.224.99.920.11 2024 (392),,,OTROS RIESGOS.SEGURO ,75000.0,75000.0,,73540.75,1459.25,73540.75,73540.75
1 1100.226.02.912.00 2024 (378),,,ATENCIONES ,21000.0,21000.0,,13841.76,7158.24,13841.76,9316.76
1 1100.226.02.920.20 2024 (2100),,,ATENCIONES PROTOCOLARIAS Y ,1000.0,1000.0,,0.0,1000.0,0.0,0.0
1 1100.226.03.491.00 2024 (998),,,"PUBLICACIONES, PUBLICIDAD Y ",5000.0,5000.0,,546.47,4453.53,546.47,546.47
1 1100.226.03.912.00 2024 (379),,,"PUBLICACIONES, PUBLICIDAD Y ",15000.0,15000.0,,18552.76,-3552.76,18552.76,16011.76
1 1100.226.03.920.12 2024 (403),,,PUBLIC/PROPAG.ANUNC.,12000.0,12000.0,,12534.24,-534.24,12534.24,8942.96
1 1100.226.04.920.11 2024 (393),,,JURIDICOS,120000.0,120000.0,,37783.96,82216.04,37783.96,20784.67
1 1100.226.99.336.10 2024 (309),,,OTROS GASTOS DIVERSOS,26780.0,34670.19,,30782.01,3888.18,30782.01,30540.01
1 1100.226.99.920.11 2024 (394),,,INDEM.COMPENS.TERC/COBERT.OTR.,60000.0,60000.0,,76759.93,-16759.93,76759.93,76759.93
1 1100.227.04.920.11 2024 (1766),,,CONTRATOS SOCIO-CULTURALES,3000.0,3000.0,,0.0,3000.0,0.0,0.0
1 1100.227.07.920.20 2024 (414),,,ESTUD/TRABAJ.TECNICOS.SELECC.,10000.0,10000.0,,664.2,9335.8,664.2,281.84
1 1100.227.20.920.30 2024 (427),,,CONVENIO IZFE,150120.0,150120.0,,151912.38,-1792.38,151912.38,151912.38
1 1100.227.90.920.11 2024 (1767),,,TRABAJOS EXTERIORES,31612.5,31612.5,,15972.0,15640.5,15972.0,10890.0
1 1100.227.92.920.20 2024 (415),,,SERVICIO DE PREVENCION DE SALUD ,30117.76,30117.76,,32247.21,-2129.45,32247.21,31683.62
1 1100.227.99.491.00 2024 (999),,,OTROS TRABAJOS EXTERIORES,56986.25,56986.25,,36680.97,20305.28,36680.97,36680.97
1 1100.227.99.912.00 2024 (669),,,OTROS TRABAJOS EXTERIORES,32520.0,59563.5,,52486.87,7076.63,52486.87,34518.37
1 1100.227.99.920.11 2024 (395),,,OTROS TRABAJOS EXTERIORES,9500.0,9500.0,,22533.65,-13033.65,22533.65,11595.25
1 1100.227.99.920.20 2024 (416),,,OTROS TRABAJOS EXTERIORES.,0.0,0.0,,0.0,0.0,0.0,0.0
1 1100.227.99.920.30 2024 (429),,,OTR.TRAB.EXTERIORES.ASIST.,51320.0,51320.0,,54059.13,-2739.13,54059.13,45286.63
1 1100.230.01.491.00 2024 (984),,,"DIETAS, LOCOMOCION Y TRASLADO ",100.0,100.0,,0.0,100.0,0.0,0.0
1 1100.230.01.920.11 2024 (396),,,DIETAS/LOCOMOC/TRASLADO ,100.0,100.0,,170.53,-70.53,170.53,170.53
1 1100.230.01.920.20 2024 (417),,,DIETAS/LOCOMOC/TRASLADO ,100.0,10100.0,,176.46,9923.54,176.46,176.46
1 1100.230.01.920.30 2024 (430),,,DIETAS/LOCOMOC/TRASLADO ,100.0,100.0,,40.0,60.0,40.0,40.0
1 1100.230.01.923.10 2024 (454),,,DIETAS/LOCOMOC/TRASLADO ,100.0,100.0,,0.0,100.0,0.0,0.0
1 1100.230.01.925.00 2024 (459),,,DIETAS/LOCOMOC/TRASLADO ,100.0,100.0,,0.0,100.0,0.0,0.0
1 1100.231.01.912.00 2024 (381),,,DIETAS/LOCOMOC/TRASLADO ALTOS ,2500.0,2500.0,,1490.79,1009.21,1490.79,1490.79
1 1100.231.02.912.00 2024 (382),,,DIETAS ASIST.A COMIS.ALTOS ,154748.0,154748.0,,115050.0,39698.0,115050.0,115050.0
1 1100.409.01.922.00 2024 (448),,,OTRAS ENTIDADES PUBLICAS.FEMP,2500.0,2500.0,,1535.98,964.02,1535.98,1535.98
1 1100.419.01.922.00 2024 (449),,,OTRAS ENTIDADES PUBLICAS.EUDEL,5000.0,5000.0,,4507.59,492.41,4507.59,4507.59
1 1100.480.01.336.10 2024 (1759),,,A FAMILIAS. BECA MERCEDES ,14400.0,14400.0,,0.0,14400.0,0.0,0.0
1 1100.481.01.336.10 2024 (2311),,,A INSTITUCIONES SIN FINES DE LUCRO,7890.19,0.0,,0.0,0.0,0.0,0.0
1 1100.481.01.912.00 2024 (383),,,A INSTITUCIONES SIN FINES DE LUCRO,151800.0,151800.0,,151800.0,0.0,151800.0,151800.0
1 1100.500.01.929.00 2024 (802),,,CREDITO GLOBAL Y OTROS ,250000.0,222956.5,,0.0,222956.5,0.0,0.0
1 1100.625.01.920.12 2024 (404),,,MOBILIARIO,12000.0,12000.0,,0.0,12000.0,0.0,0.0
1 1100.625.02.920.12 2024 (405),,,EQUIPOS OFICINA,1000.0,1000.0,,0.0,1000.0,0.0,0.0
1 1100.626.01.920.30 2024 (431),,,EQUIPOS PARA PROCESOS DE ,89550.0,89550.0,,54305.5,35244.5,54305.5,1783.15
1 1100.644.01.920.30 2024 (801),,,APLICACIONES INFORMATICAS,68150.0,68150.0,,71847.53,-3697.53,71847.53,32640.38
1 1100.823.01.920.20 2024 (418),,,ANTICIPOS AL PERSONAL (A CORTO ,25000.0,25000.0,,13072.03,11927.97,13072.03,13072.03
1 1100.833.01.920.20 2024 (419),,,ANTICIPOS AL PERSONAL (A LARGO ,15000.0,15000.0,,13973.52,1026.48,13973.52,13973.52
1 1200.120.01.931.10 2024 (461),,,RETRIBUCIONES BASICAS,101791.95,101791.95,,41208.28,60583.67,41208.28,41208.28
1 1200.120.01.931.20 2024 (469),,,RETRIBUCIONES BASICAS,84352.3,84352.3,,76780.53,7571.77,76780.53,76780.53
1 1200.120.01.932.00 2024 (474),,,RETRIBUCIONES BASICAS,135258.93,135258.93,,124269.06,10989.87,124269.06,124269.06
1 1200.120.01.934.00 2024 (480),,,RETRIBUCIONES BASICAS,64262.38,64262.38,,14958.51,49303.87,14958.51,14958.51
1 1200.121.99.931.10 2024 (462),,,COMPLEMENTOS VARIOS,169849.77,169849.77,,107439.88,62409.89,107439.88,107439.88
1 1200.121.99.931.20 2024 (470),,,COMPLEMENTOS VARIOS,124486.65,124486.65,,153183.33,-28696.68,153183.33,153183.33
1 1200.121.99.932.00 2024 (475),,,COMPLEMENTOS VARIOS,174508.37,174508.37,,233967.49,-59459.12,233967.49,233967.49
1 1200.121.99.934.00 2024 (481),,,COMPLEMENTOS VARIOS,93646.05,93646.05,,26854.5,66791.55,26854.5,26854.5
1 1200.131.01.931.10 2024 (2889),,,LABORAL EVENTUAL,0.0,0.0,,2690.48,-2690.48,2690.48,2690.48
1 1200.160.01.931.10 2024 (463),,,SEGURIDAD SOCIAL,71489.65,71489.65,,31629.37,39860.28,31629.37,31629.37
1 1200.160.01.931.20 2024 (471),,,SEGURIDAD SOCIAL,45478.44,45478.44,,63907.56,-18429.12,63907.56,63907.56
1 1200.160.01.932.00 2024 (476),,,SEGURIDAD SOCIAL,68331.22,68331.22,,78875.52,-10544.3,78875.52,78875.52
1 1200.160.01.934.00 2024 (482),,,SEGURIDAD SOCIAL,33764.76,33764.76,,10276.07,23488.69,10276.07,10276.07
1 1200.160.04.931.10 2024 (464),,,CUOTAS ELKARKIDETZA,3254.16,3254.16,,2598.68,655.48,2598.68,2598.68
1 1200.160.04.931.20 2024 (472),,,CUOTAS ELKARKIDETZA,4345.41,4345.41,,3994.9,350.51,3994.9,3994.9
1 1200.160.04.932.00 2024 (477),,,CUOTAS ELKARKIDETZA,8593.44,8593.44,,8784.86,-191.42,8784.86,8784.86
1 1200.160.04.934.00 2024 (483),,,CUOTAS ELKARKIDETZA,2065.55,2065.55,,1085.98,979.57,1085.98,1085.98
1 1200.227.07.931.10 2024 (465),,,ESTUDIOS/TRABAJ.TECNICOS.,75000.0,75000.0,,25052.34,49947.66,25052.34,15686.94
1 1200.227.99.931.20 2024 (1835),,,OTROS TRABAJOS EXTERIORES,20000.0,20000.0,,1655.28,18344.72,1655.28,1655.28
1 1200.230.01.931.10 2024 (466),,,DIETAS/LOMOMOC/TRASLADO ,100.0,100.0,,0.0,100.0,0.0,0.0
1 1200.230.01.931.20 2024 (473),,,DIETAS/LOCOMOC/TRASLADO ,100.0,100.0,,94.78,5.22,94.78,94.78
1 1200.230.01.932.00 2024 (479),,,DIETAS/LOCOMOC/TRASLADO ,100.0,100.0,,133.76,-33.76,133.76,133.76
1 1200.230.01.934.00 2024 (484),,,DIETAS/LOCOMOC/TRASLADO ,100.0,100.0,,0.0,100.0,0.0,0.0
1 1200.332.01.011.00 2024 (1),,,INTERESES,50000.0,50000.0,,37757.69,12242.31,37757.69,37757.69
1 1200.369.01.934.00 2024 (485),,,OTROS GASTOS FINANCIEROS,50000.0,50000.0,,2220.94,47779.06,2220.94,2220.94
1 1200.369.99.934.00 2024 (486),,,DIFERENCIAS NEGATIVAS EN CAJA,100.0,100.0,,0.0,100.0,0.0,0.0
1 1200.860.01.931.10 2024 (467),,,CONSTITUC.FIANZAS A CORTO PLAZO,100.0,100.0,,0.0,100.0,0.0,0.0
1 1200.860.02.931.10 2024 (468),,,CONSTITUC.FIANZAS A LARGO PLAZO,100.0,100.0,,0.0,100.0,0.0,0.0
1 1200.933.01.011.00 2024 (2),,,FUERA SECTOR PUBLICO,397961.54,397961.54,,193750.0,204211.54,193750.0,193750.0
