#Partida,b,c,Descripción,Pto inicial,Pto definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Oblig. recon.
1 0900.625.08.342.12 2025 (2891),,,ELECTRODOMESTICOS,0.0,0.0,0.0,900.74,-900.74,900.74,900.72
1 0900.625.99.342.11 2025 (2690),,,OTROS ENSERE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.629.01.342.11 2025 (2691),,,OTRAS INVERSIONES,144000.0,144000.0,0.0,39328.14,104671.86,39328.14,21768.67
1 0900.629.01.342.12 2025 (2926),,,OTRAS INVERSIONES,7000.0,7000.0,0.0,0.0,7000.0,0.0,0.0
1 0900.629.01.342.13 2025 (2698),,,OTRAS INVERSIONES,50000.0,50000.0,0.0,0.0,50000.0,0.0,0.0
1 0900.629.01.342.14 2025 (2705),,,OTRAS INVERSIONES,10000.0,10000.0,0.0,8031.54,1968.46,8031.54,0.0
1 1000.120.01.433.10 2025 (342),,,RETRIBUCIONES BASICAS,89663.11,89663.11,0.0,22460.97,67202.14,22460.97,22460.97
1 1000.120.01.493.00 2025 (370),,,RETRIBUCIONES BASICAS,15789.21,15789.21,0.0,6425.82,9363.39,6425.82,6425.82
1 1000.121.99.433.10 2025 (343),,,COMPLEMENTOS VARIOS,100413.06,100413.06,0.0,34985.5,65427.56,34985.5,34985.5
1 1000.121.99.493.00 2025 (371),,,COMPLEMENTOS VARIOS,21488.73,21488.73,0.0,11657.21,9831.52,11657.21,11657.21
1 1000.131.01.241.00 2025 (181),,,LABORAL EVENTUAL,59434.78,59434.78,0.0,0.0,59434.78,0.0,0.0
1 1000.131.01.433.10 2025 (2308),,,LABORAL EVENTUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 1000.160.01.241.00 2025 (182),,,SEGURIDAD SOCIAL,24458.55,24458.55,0.0,0.0,24458.55,0.0,0.0
1 1000.160.01.433.10 2025 (344),,,SEGURIDAD SOCIAL,57088.27,57088.27,0.0,16470.06,40618.21,16470.06,16470.06
1 1000.160.01.493.00 2025 (372),,,SEGURIDAD SOCIAL,12285.5,12285.5,0.0,5858.53,6426.97,5858.53,5858.53
1 1000.160.04.433.10 2025 (1537),,,ELKARKIDETZA,5281.98,5281.98,0.0,1666.28,3615.7,1666.28,1666.28
1 1000.160.04.493.00 2025 (373),,,CUOTAS ELKARKIDETZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 1000.201.01.433.10 2025 (810),,,EDIFCIOS Y OTR. CONSTRUCC. ,6694.05,6694.05,0.0,4572.0,2122.05,4572.0,4572.0
1 1000.215.02.433.10 2025 (3166),,,APLICACIONES INFORMATICAS,0.0,0.0,0.0,561.2,-561.2,561.2,561.2
1 1000.226.03.241.00 2025 (183),,,"PUBLICACIONES, PUBLICIDAD Y ",1500.0,1500.0,0.0,0.0,1500.0,0.0,0.0
1 1000.226.03.433.10 2025 (793),,,"PUBLICACIONES, PUBLICIDAD Y ",2000.0,2000.0,0.0,439.23,1560.77,439.23,439.23
1 1000.226.80.433.10 2025 (1245),,,OTR.GAST. LOCAL POLIG. IND. ,3500.0,3500.0,0.0,0.0,3500.0,0.0,0.0
1 1000.226.99.241.00 2025 (184),,,OTROS GASTOS DIVERSOS,20000.0,19041.67,0.0,14578.5,4463.17,14578.5,14578.5
1 1000.226.99.433.10 2025 (794),,,OTROS GASTOS DIVERSOS,120000.0,114000.0,0.0,43497.41,70502.59,43497.41,22906.66
1 1000.226.99.493.00 2025 (799),,,OTROS GASTOS DIVERSOS,2050.0,2050.0,0.0,0.0,2050.0,0.0,0.0
1 1000.227.01.431.20 2025 (2097),,,LIMPIEZA MERCADO DE IPURUA,6000.0,6000.0,0.0,5833.63,166.37,5833.63,1944.52
1 1000.227.07.433.10 2025 (795),,,ESTUDIOS Y TRABAJOS TECNICOS,15000.0,15000.0,50000.0,3313.5,-38313.5,3313.5,1680.0
1 1000.227.90.241.00 2025 (487),,,TRABAJ.EXTERNOS.CONV.EMPLEO ,12000.0,12958.33,0.0,6958.33,6000.0,6958.33,958.33
1 1000.227.99.241.00 2025 (812),,,OTROS TRABAJOS EXTERIORES,80000.0,80000.0,0.0,32000.0,48000.0,32000.0,0.0
1 1000.230.01.241.00 2025 (185),,,DIETAS/LOCOMOC/TRASLADO ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 1000.230.01.433.10 2025 (350),,,DIETAS/LOCOMOC/TRASLADO ,300.0,300.0,0.0,88.57,211.43,88.57,88.57
1 1000.230.01.493.00 2025 (374),,,DIETAS/LOCOMOC/TRASLADO ,35.0,35.0,0.0,0.0,35.0,0.0,0.0
1 1000.470.01.241.00 2025 (2082),,,TRANSF.DEBEGESA PROGRAMA DE ,38000.0,38000.0,0.0,0.0,38000.0,0.0,0.0
1 1000.470.01.433.10 2025 (351),,,DEBEGESA,295000.0,295000.0,0.0,294930.96,69.04,294930.96,147465.48
1 1000.471.01.433.10 2025 (352),,,A OTR EMPRES.APORTAC.A PREM.T.,56000.0,56000.0,0.0,0.0,56000.0,0.0,0.0
1 1000.471.02.241.00 2025 (582),,,SUBVENC.A OTR.AYUDAS A ,200000.0,200000.0,0.0,0.0,200000.0,0.0,0.0
1 1000.471.03.433.10 2025 (354),,,A OTRAS EMPRESAS.RETOS ,80000.0,80000.0,0.0,0.0,80000.0,0.0,0.0
1 1000.471.06.241.00 2025 (813),,,A EMPRES. ACCION.MEJORA ,275000.0,275000.0,0.0,0.0,275000.0,0.0,0.0
1 1000.480.12.433.10 2025 (355),,,A FAMILIAS ESCOLARES,216000.0,216000.0,0.0,60.1,215939.9,60.1,60.1
1 1000.480.14.433.10 2025 (356),,,A FAMILIAS.AYUDAS ESTUDIANTES,86000.0,86000.0,0.0,60.1,85939.9,60.1,60.1
1 1000.480.20.241.00 2025 (814),,,SUBV. A LA FORMACION ,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0
1 1000.481.01.433.10 2025 (357),,,SUBVENCION NOMINATIVA EKINGUNE,12000.0,12000.0,0.0,0.0,12000.0,0.0,0.0
1 1000.481.03.433.10 2025 (358),,,TRANSFERENCIA A ASOCIACION ,27000.0,27000.0,0.0,0.0,27000.0,0.0,0.0
1 1000.481.05.433.10 2025 (359),,,TRANSF.EIBAR CTRO COM.ABIERT.,100000.0,100000.0,0.0,0.0,100000.0,0.0,0.0
1 1000.481.12.241.00 2025 (2083),,,TRASNF.EIBAR UNIBERTS.LABORALARI ,15000.0,15000.0,0.0,0.0,15000.0,0.0,0.0
1 1000.481.14.433.10 2025 (2929),,,TRANSFERENCIA ASOCIACION ,15000.0,15000.0,0.0,0.0,15000.0,0.0,0.0
1 1000.481.17.433.10 2025 (360),,,"TRANSF.ASOC.""EIBAR CENTR.",36000.0,42000.0,0.0,42000.0,0.0,42000.0,42000.0
1 1000.481.31.241.00 2025 (1290),,,TRANSF.ASOC. ANTIGUOS ALUMNOS ,15000.0,15000.0,0.0,0.0,15000.0,0.0,0.0
1 1000.481.32.433.10 2025 (1008),,,TRANSF. A FEDERAC. MERCANTIL DE ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 1000.481.38.433.10 2025 (1299),,,SUBV.BIC GIPUZKOA TECNOLOGIA Y ,55000.0,55000.0,0.0,0.0,55000.0,0.0,0.0
1 1000.481.39.241.00 2025 (1291),,,SUBV.FUNDACION CRUZ IRASUEGUI,18000.0,18000.0,0.0,0.0,18000.0,0.0,0.0
1 1000.481.40.433.10 2025 (1764),,,SUBVENCION A DEBEGESA,120000.0,120000.0,0.0,0.0,120000.0,0.0,0.0
1 1000.625.01.433.10 2025 (3177),,,MOBILIARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 1100.100.01.912.00 2025 (375),,,RETRIB.BASICAS/OTRAS ,606611.35,606611.35,0.0,211296.09,395315.26,211296.09,211296.09
1 1100.120.01.491.00 2025 (980),,,RETRIBUCIONES BASICAS,21136.98,21136.98,0.0,0.0,21136.98,0.0,0.0
1 1100.120.01.912.00 2025 (1539),,,RETRIBUCIONES BASICAS,0.0,0.0,0.0,21696.85,-21696.85,21696.85,21696.85
1 1100.120.01.920.11 2025 (384),,,RETRIBUCIONES BASICAS,167767.81,167767.81,0.0,77591.43,90176.38,77591.43,77591.43
1 1100.120.01.920.20 2025 (406),,,RETRIBUCIONES BASICAS,97345.83,97345.83,0.0,37538.68,59807.15,37538.68,37538.68
1 1100.120.01.920.21 2025 (2931),,,RETRIBUCIONES BASICAS,80458.75,80458.75,0.0,31672.19,48786.56,31672.19,31672.19
1 1100.120.01.920.30 2025 (420),,,RETRIBUCIONES BASICAS,152098.78,152098.78,0.0,63628.88,88469.9,63628.88,63628.88
1 1100.120.01.923.10 2025 (450),,,RETRIBUCIONES BASICAS,16209.0,16209.0,0.0,6479.53,9729.47,6479.53,6479.53
1 1100.120.01.925.00 2025 (455),,,RETRIBUCIONES BASICAS,171431.2,171431.2,0.0,60941.51,110489.69,60941.51,60941.51
1 1100.121.99.491.00 2025 (981),,,COMPLEMENTOS VARIOS,20413.06,20413.06,0.0,0.0,20413.06,0.0,0.0
1 1100.121.99.912.00 2025 (1540),,,COMPLEMENTOS VARIOS,0.0,0.0,0.0,50836.81,-50836.81,50836.81,50836.81
1 1100.121.99.920.11 2025 (385),,,COMPLEMENTOS VARIOS,239424.62,239424.62,0.0,137986.9,101437.72,137986.9,137986.9
1 1100.121.99.920.20 2025 (407),,,COMPLEMENTOS VARIOS,133237.83,133237.83,0.0,67243.51,65994.32,67243.51,67243.51
1 1100.121.99.920.21 2025 (2932),,,COMPLEMENTOS VARIOS,94916.95,94916.95,0.0,51096.64,43820.31,51096.64,51096.64
1 1100.121.99.920.30 2025 (421),,,COMPLEMENTOS VARIOS,253316.4,253316.4,0.0,138411.05,114905.35,138411.05,138411.05
1 1100.121.99.923.10 2025 (451),,,COMPLEMENTOS VARIOS,21933.02,21933.02,0.0,11710.71,10222.31,11710.71,11710.71
1 1100.121.99.925.00 2025 (456),,,COMPLEMENTOS VARIOS,241466.28,241466.28,0.0,116017.46,125448.82,116017.46,116017.46
1 1100.130.03.920.11 2025 (386),,,REMUNERACIONES PERSONAL ,72333.93,72333.93,0.0,17423.15,54910.78,17423.15,17423.15
1 1100.130.03.920.20 2025 (408),,,REMUNERACIONES PERSONAL ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 1100.131.01.920.11 2025 (387),,,LABORAL EVENTUAL,43977.54,43977.54,0.0,32003.11,11974.43,32003.11,32003.11
1 1100.160.01.491.00 2025 (979),,,SEGURIDAD SOCIAL,13312.51,13312.51,0.0,0.0,13312.51,0.0,0.0
1 1100.160.01.912.00 2025 (377),,,SEGURIDAD SOCIAL,194845.51,194845.51,0.0,83325.68,111519.83,83325.68,83325.68
1 1100.160.01.920.11 2025 (388),,,SEGURIDAD SOCIAL,142961.42,142961.42,0.0,69184.04,73777.38,69184.04,69184.04
1 1100.160.01.920.20 2025 (409),,,SEGURIDAD SOCIAL,65893.1,65893.1,0.0,32226.39,33666.71,32226.39,32226.39
1 1100.160.01.920.21 2025 (2933),,,SEGURIDAD SOCIAL,44036.48,44036.48,0.0,20373.87,23662.61,20373.87,20373.87
1 1100.160.01.920.30 2025 (422),,,SEGURIDAD SOCIAL,96956.71,96956.71,0.0,51701.71,45255.0,51701.71,51701.71
1 1100.160.01.923.10 2025 (452),,,SEGURIDAD SOCIAL,9874.07,9874.07,0.0,4816.57,5057.5,4816.57,4816.57
1 1100.160.01.925.00 2025 (457),,,SEGURIDAD SOCIAL,120382.21,120382.21,0.0,52922.88,67459.33,52922.88,52922.88
1 1100.160.04.491.00 2025 (982),,,CUOTAS ELKARKIDETZA,1615.37,1615.37,0.0,0.0,1615.37,0.0,0.0
1 1100.160.04.912.00 2025 (1538),,,CUOTAS ELKARKIDETZA,3956.52,3956.52,0.0,997.78,2958.74,997.78,997.78
1 1100.160.04.920.11 2025 (389),,,CUOTAS ELKARKIDETZA,13181.3,13181.3,0.0,5434.35,7746.95,5434.35,5434.35
1 1100.160.04.920.20 2025 (410),,,CUOTAS ELKARKIDETZA,7497.59,7497.59,0.0,1227.24,6270.35,1227.24,1227.24
1 1100.160.04.920.21 2025 (2938),,,CUOTAS ELKARKIDETZA,3593.63,3593.63,0.0,1629.46,1964.17,1629.46,1629.46
1 1100.160.04.920.30 2025 (423),,,CUOTAS ELKARKIDETZA,8836.06,8836.06,0.0,3342.5,5493.56,3342.5,3342.5
1 1100.160.04.923.10 2025 (453),,,CUOTAS ELKARKIDETZA,1107.81,1107.81,0.0,558.74,549.07,558.74,558.74
1 1100.160.04.925.00 2025 (458),,,CUOTAS ELKARKIDETZA,8262.22,8262.22,0.0,4045.57,4216.65,4045.57,4045.57
1 1100.161.03.221.00 2025 (989),,,INDEMNIZAC. POR JUBILACIONES ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 1100.162.01.920.20 2025 (412),,,FORMACION,30000.0,30000.0,1127.7,15961.85,12910.45,15961.85,11879.45
1 1100.162.05.920.20 2025 (413),,,SEGUROS,85000.0,85000.0,0.0,76810.88,8189.12,76810.88,0.0
1 1100.204.01.920.12 2025 (397),,,ARRENDAMIENTO MOBILIARIO Y ,30000.0,30000.0,0.0,20000.0,10000.0,20000.0,6191.34
1 1100.212.01.920.12 2025 (398),,,"MAQUINARIA,INSTALACIONES Y ",30000.0,30000.0,0.0,20491.97,9508.03,20491.97,9123.71
1 1100.215.01.920.30 2025 (424),,,EQUIPOS PARA PROCESOS DE ,22670.0,22670.0,0.0,25593.41,-2923.41,25593.41,7072.54
1 1100.215.02.920.30 2025 (425),,,MANTENIMIENTO DE APLICACIONES,129355.0,129355.0,11306.97,72498.25,45549.78,72498.25,32807.78
1 1100.220.01.920.11 2025 (390),,,ORDINARIO NO INVENTARIABLE,3000.0,3000.0,0.0,2722.5,277.5,2722.5,2722.5
1 1100.220.01.920.12 2025 (399),,,ORDINARIO NO INVENTARIABLE,70000.0,70000.0,0.0,40612.75,29387.25,40612.75,16118.48
1 1100.220.02.920.12 2025 (400),,,PRENSA/REVISTAS/LIBROS/OTRAS ,25000.0,25000.0,0.0,1010.89,23989.11,1010.89,862.7
1 1100.220.03.920.30 2025 (426),,,MATERIAL INFORMATICO NO ,1500.0,1500.0,0.0,0.0,1500.0,0.0,0.0
1 1100.221.05.920.11 2025 (391),,,VESTUARIO.CONSERJE Y ,1500.0,1500.0,0.0,0.0,1500.0,0.0,0.0
1 1100.222.02.920.12 2025 (401),,,GASTOS DE CORREOS,150000.0,150000.0,0.0,128666.67,21333.33,128666.67,46333.21
1 1100.222.99.920.12 2025 (402),,,OTRAS COMUNIC.,5000.0,5000.0,0.0,1815.0,3185.0,1815.0,71.38
1 1100.224.99.920.11 2025 (392),,,OTROS RIESGOS.SEGURO ,115000.0,115000.0,0.0,87075.86,27924.14,87075.86,11533.08
1 1100.226.02.912.00 2025 (378),,,ATENCIONES ,16000.0,16000.0,335.06,1803.14,13861.8,1803.14,1800.14
1 1100.226.02.920.20 2025 (2100),,,ATENCIONES PROTOCOLARIAS Y ,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0
1 1100.226.03.491.00 2025 (998),,,"PUBLICACIONES, PUBLICIDAD Y ",5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0
1 1100.226.03.912.00 2025 (379),,,"PUBLICACIONES, PUBLICIDAD Y ",12800.0,12800.0,0.0,16486.8,-3686.8,16486.8,10436.8
1 1100.226.03.920.12 2025 (403),,,PUBLIC/PROPAG.ANUNC.,12000.0,12000.0,533.61,1159.46,10306.93,1159.46,1159.46
1 1100.226.04.920.11 2025 (393),,,JURIDICOS,123531.32,123531.32,7233.38,35354.18,80943.76,35354.18,13912.98
1 1100.226.99.336.10 2025 (309),,,OTROS GASTOS DIVERSOS,26000.0,26000.0,0.0,12255.2,13744.8,12255.2,4605.2
1 1100.226.99.920.11 2025 (394),,,INDEM.COMPENS.TERC/COBERT.OTR.,70000.0,70000.0,0.0,6937.78,63062.22,6937.78,6937.78
1 1100.227.04.920.11 2025 (1766),,,CONTRATOS SOCIO-CULTURALES,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0
1 1100.227.07.920.11 2025 (3172),,,ESTUDIOS Y TRABAJOS TECNICOS,0.0,0.0,0.0,14157.0,-14157.0,14157.0,5662.8
1 1100.227.07.920.20 2025 (414),,,ESTUD/TRABAJ.TECNICOS.SELECC.,10000.0,10000.0,0.0,247.34,9752.66,247.34,0.0
1 1100.227.20.920.30 2025 (427),,,CONVENIO IZFE,156621.0,156621.0,0.0,83978.26,72642.74,83978.26,83627.7
1 1100.227.90.920.11 2025 (1767),,,TRABAJOS EXTERIORES,40000.0,40000.0,0.0,18876.0,21124.0,18876.0,3902.25
1 1100.227.92.920.20 2025 (415),,,SERVICIO DE PREVENCION DE SALUD ,30000.0,30000.0,0.0,26329.03,3670.97,26329.03,10927.45
1 1100.227.99.491.00 2025 (999),,,OTROS TRABAJOS EXTERIORES,31986.25,31986.25,0.0,16729.0,15257.25,16729.0,7073.1
1 1100.227.99.912.00 2025 (669),,,OTROS TRABAJOS EXTERIORES,32520.0,32520.0,0.0,0.0,32520.0,0.0,0.0
1 1100.227.99.920.11 2025 (395),,,OTROS TRABAJOS EXTERIORES,9500.0,9500.0,0.0,5693.05,3806.95,5693.05,0.0
1 1100.227.99.920.20 2025 (416),,,OTROS TRABAJOS EXTERIORES.,0.0,0.0,0.0,6316.2,-6316.2,6316.2,2631.75
1 1100.227.99.920.30 2025 (429),,,OTR.TRAB.EXTERIORES.ASIST.,50967.0,50967.0,0.0,38342.58,12624.42,38342.58,10406.0
1 1100.230.01.491.00 2025 (984),,,"DIETAS, LOCOMOCION Y TRASLADO ",150.0,150.0,0.0,0.0,150.0,0.0,0.0
1 1100.230.01.912.00 2025 (3180),,,"DIETAS,LOCOMOCION Y TRASLADO DE ",0.0,0.0,0.0,341.65,-341.65,341.65,341.65
1 1100.230.01.920.11 2025 (396),,,DIETAS/LOCOMOC/TRASLADO ,500.0,500.0,0.0,0.0,500.0,0.0,0.0
1 1100.230.01.920.20 2025 (417),,,DIETAS/LOCOMOC/TRASLADO ,500.0,500.0,0.0,484.0,16.0,484.0,19.42
1 1100.230.01.920.21 2025 (2934),,,"DIETAS, LOCOMOCION Y TRASLADO ",600.0,600.0,0.0,100.65,499.35,100.65,100.65
1 1100.230.01.920.30 2025 (430),,,DIETAS/LOCOMOC/TRASLADO ,600.0,600.0,0.0,0.0,600.0,0.0,0.0
1 1100.230.01.923.10 2025 (454),,,DIETAS/LOCOMOC/TRASLADO ,35.0,35.0,0.0,0.0,35.0,0.0,0.0
1 1100.230.01.925.00 2025 (459),,,DIETAS/LOCOMOC/TRASLADO ,300.0,300.0,0.0,39.67,260.33,39.67,39.67
1 1100.231.01.912.00 2025 (381),,,DIETAS/LOCOMOC/TRASLADO ALTOS ,350.0,350.0,0.0,1988.76,-1638.76,1988.76,1988.76
1 1100.231.02.912.00 2025 (382),,,DIETAS ASIST.A COMIS.ALTOS ,154748.0,154748.0,0.0,61600.0,93148.0,61600.0,61600.0
1 1100.409.01.922.00 2025 (448),,,OTRAS ENTIDADES PUBLICAS.FEMP,2500.0,2500.0,0.0,1533.27,966.73,1533.27,1533.27
1 1100.419.01.922.00 2025 (449),,,OTRAS ENTIDADES PUBLICAS.EUDEL,5000.0,5000.0,0.0,4507.59,492.41,4507.59,4507.59
1 1100.480.01.336.10 2025 (1759),,,A FAMILIAS. BECA MERCEDES ,15000.0,15000.0,15000.0,0.0,0.0,0.0,0.0
1 1100.481.01.336.10 2025 (2311),,,A INSTITUCIONES SIN FINES DE LUCRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 1100.481.01.912.00 2025 (383),,,A INSTITUCIONES SIN FINES DE LUCRO,151800.0,151800.0,0.0,75900.0,75900.0,75900.0,75900.0
1 1100.500.01.929.00 2025 (802),,,CREDITO GLOBAL Y OTROS ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 1100.625.01.920.12 2025 (404),,,MOBILIARIO,12000.0,12000.0,0.0,1694.61,10305.39,1694.61,1694.61
1 1100.625.02.920.12 2025 (405),,,EQUIPOS OFICINA,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0
1 1100.626.01.920.30 2025 (431),,,EQUIPOS PARA PROCESOS DE ,76800.0,76800.0,0.0,32280.34,44519.66,32280.34,26111.8
1 1100.644.01.920.30 2025 (801),,,APLICACIONES INFORMATICAS,66535.0,66535.0,0.0,766.83,65768.17,766.83,0.0
1 1100.823.01.920.20 2025 (418),,,ANTICIPOS AL PERSONAL (A CORTO ,20000.0,20000.0,0.0,4507.6,15492.4,4507.6,4507.6
1 1100.833.01.920.20 2025 (419),,,ANTICIPOS AL PERSONAL (A LARGO ,15000.0,15000.0,0.0,11719.73,3280.27,11719.73,11719.73
1 1200.120.01.931.10 2025 (461),,,RETRIBUCIONES BASICAS,138084.57,138084.57,0.0,28380.96,109703.61,28380.96,28380.96
1 1200.120.01.931.20 2025 (469),,,RETRIBUCIONES BASICAS,68889.44,68889.44,0.0,26880.54,42008.9,26880.54,26880.54
1 1200.120.01.932.00 2025 (474),,,RETRIBUCIONES BASICAS,134855.22,134855.22,0.0,62498.8,72356.42,62498.8,62498.8
1 1200.120.01.934.00 2025 (480),,,RETRIBUCIONES BASICAS,66107.57,66107.57,0.0,12249.59,53857.98,12249.59,12249.59
1 1200.121.99.931.10 2025 (462),,,COMPLEMENTOS VARIOS,209505.38,209505.38,0.0,60909.84,148595.54,60909.84,60909.84
1 1200.121.99.931.20 2025 (470),,,COMPLEMENTOS VARIOS,100871.22,100871.22,0.0,56564.17,44307.05,56564.17,56564.17
1 1200.121.99.932.00 2025 (475),,,COMPLEMENTOS VARIOS,175102.23,175102.23,0.0,123634.84,51467.39,123634.84,123634.84
1 1200.121.99.934.00 2025 (481),,,COMPLEMENTOS VARIOS,97200.48,97200.48,0.0,22648.77,74551.71,22648.77,22648.77
1 1200.131.01.931.10 2025 (2889),,,LABORAL EVENTUAL,0.0,0.0,0.0,21371.24,-21371.24,21371.24,21371.24
1 1200.160.01.931.10 2025 (463),,,SEGURIDAD SOCIAL,85381.9,85381.9,0.0,23499.26,61882.64,23499.26,23499.26
1 1200.160.01.931.20 2025 (471),,,SEGURIDAD SOCIAL,43897.17,43897.17,0.0,21648.09,22249.08,21648.09,21648.09
1 1200.160.01.932.00 2025 (476),,,SEGURIDAD SOCIAL,79589.89,79589.89,0.0,43028.34,36561.55,43028.34,43028.34
1 1200.160.01.934.00 2025 (482),,,SEGURIDAD SOCIAL,42870.8,42870.8,0.0,8977.53,33893.27,8977.53,8977.53
1 1200.160.04.931.10 2025 (464),,,CUOTAS ELKARKIDETZA,8823.05,8823.05,0.0,2240.7,6582.35,2240.7,2240.7
1 1200.160.04.931.20 2025 (472),,,CUOTAS ELKARKIDETZA,3303.72,3303.72,0.0,1556.52,1747.2,1556.52,1556.52
1 1200.160.04.932.00 2025 (477),,,CUOTAS ELKARKIDETZA,8506.43,8506.43,0.0,5097.12,3409.31,5097.12,5097.12
1 1200.160.04.934.00 2025 (483),,,CUOTAS ELKARKIDETZA,4312.55,4312.55,0.0,1036.24,3276.31,1036.24,1036.24
1 1200.227.07.931.10 2025 (465),,,ESTUDIOS/TRABAJ.TECNICOS.,60000.0,60000.0,0.0,16123.25,43876.75,16123.25,0.0
1 1200.227.99.931.20 2025 (1835),,,OTROS TRABAJOS EXTERIORES,20000.0,20000.0,0.0,1253.56,18746.44,1253.56,1253.56
1 1200.230.01.931.10 2025 (466),,,DIETAS/LOMOMOC/TRASLADO ,400.0,400.0,0.0,0.0,400.0,0.0,0.0
1 1200.230.01.931.20 2025 (473),,,DIETAS/LOCOMOC/TRASLADO ,400.0,400.0,0.0,0.0,400.0,0.0,0.0
1 1200.230.01.932.00 2025 (479),,,DIETAS/LOCOMOC/TRASLADO ,600.0,600.0,0.0,138.87,461.13,138.87,138.87
1 1200.230.01.934.00 2025 (484),,,DIETAS/LOCOMOC/TRASLADO ,120.0,120.0,0.0,0.0,120.0,0.0,0.0
1 1200.332.01.011.00 2025 (1),,,INTERESES,50000.0,50000.0,0.0,35046.42,14953.58,35046.42,35046.42
1 1200.369.01.934.00 2025 (485),,,OTROS GASTOS FINANCIEROS,20000.0,20000.0,0.0,702.99,19297.01,702.99,702.99
1 1200.369.99.934.00 2025 (486),,,DIFERENCIAS NEGATIVAS EN CAJA,100.0,100.0,0.0,0.0,100.0,0.0,0.0
1 1200.860.01.931.10 2025 (467),,,CONSTITUC.FIANZAS A CORTO PLAZO,100.0,100.0,0.0,0.0,100.0,0.0,0.0
1 1200.860.02.931.10 2025 (468),,,CONSTITUC.FIANZAS A LARGO PLAZO,100.0,100.0,0.0,0.0,100.0,0.0,0.0
1 1200.933.01.011.00 2025 (2),,,FUERA SECTOR PUBLICO,397961.54,397961.54,0.0,96875.0,301086.54,96875.0,96875.0
1 1200.933.02.011.00 2025 (3183),,,DE FUERA DEL SECTOR PUBLICO,0.0,3678125.0,0.0,0.0,3678125.0,0.0,0.0
